Problema,Algoritmo,M (Objetivos),N (Variáveis),Semente,Hipervolume,IGDPlus,Spacing,Pareto Subset,Taxa de Erro
DPF2,MEAMT-ENXUTO,3,22,26,0.3591722168476939,0.16551055440123363,0.0630870963236332,,
DPF2,MEAMT-ENXUTO,3,22,27,0.3830377779639621,0.14066614124886373,0.09267598572291412,,
DPF2,MEAMT-ENXUTO,3,22,28,0.38859065077201616,0.12421801455279173,0.04861955624817384,,
DPF2,MEAMT-ENXUTO,3,22,29,0.35685514329950996,0.16897361849256126,0.06981866774943712,,
DPF2,MEAMT-ENXUTO,3,22,30,0.43292838347021245,0.04231947383049137,0.11337721304039429,,
DPF1,NSGA2deap,3,22,1,0.8751513278871688,0.0016369841945161193,0.0016760750849320253,,
DPF1,NSGA2deap,3,22,2,0.8756391891347619,0.0014719206692691297,0.0015530436806736974,,
DPF1,NSGA2deap,3,22,3,0.8772156776632911,0.0009442979309511138,0.0015735413318069113,,
DPF1,NSGA2deap,3,22,4,0.8762357501700833,0.0012591755554559596,0.001642936250529101,,
DPF1,NSGA2deap,3,22,5,0.8767149450708136,0.001105758015433879,0.0015091003099923469,,
DPF1,NSGA2deap,3,22,6,0.8765535201849808,0.0011524115270994061,0.001534764650791986,,
DPF1,NSGA2deap,3,22,7,0.8755890641156691,0.0014785149401450035,0.0016600128434580183,,
DPF1,NSGA2deap,3,22,8,0.875928102345712,0.0013837413627609731,0.00154003333473497,,
DPF1,NSGA2deap,3,22,9,0.8764892072810764,0.0011746507688711297,0.0016369352803359079,,
DPF1,NSGA2deap,3,22,10,0.8759394273526271,0.0013624231726133865,0.0016286890060550458,,
DPF1,NSGA2deap,3,22,11,0.877375993824337,0.0008928811810922364,0.0014822259320312408,,
DPF1,NSGA2deap,3,22,12,0.8771429776941662,0.0009645939514182356,0.0016977911427268303,,
DPF1,NSGA2deap,3,22,13,0.8775206465950884,0.0008436514630583067,0.0015332837172961915,,
DPF1,NSGA2deap,3,22,14,0.8767376934599718,0.0011310863328444732,0.001715205603736958,,
DPF1,NSGA2deap,3,22,15,0.8766150407828524,0.0011355702390108383,0.0016327891215331151,,
DPF1,NSGA2deap,3,22,16,0.8758481867834828,0.0013814559489200788,0.0016320001933945898,,
DPF1,NSGA2deap,3,22,17,0.8774305235552945,0.0008792132384423178,0.0014811121537388718,,
DPF1,NSGA2deap,3,22,18,0.8769713870029835,0.0010272722710116626,0.0016159404361663079,,
DPF1,NSGA2deap,3,22,19,0.8775119666607455,0.0008565760714879076,0.001652856504761187,,
DPF1,NSGA2deap,3,22,20,0.8775719281713961,0.000826040906581398,0.0015575747890152142,,
DPF1,NSGA2deap,3,22,21,0.876625897638157,0.0011300592842290558,0.001675424263007262,,
DPF1,NSGA2deap,3,22,22,0.8777242095670197,0.0007878973629185063,0.0016163645288517923,,
DPF1,NSGA2deap,3,22,23,0.8743584039060117,0.0019197330422728986,0.0016191162936590657,,
DPF1,NSGA2deap,3,22,24,0.8766904137569655,0.0011452447501787682,0.0015278384244829504,,
DPF1,NSGA2deap,3,22,25,0.8766325619885416,0.0011287088281474406,0.0016859396280469016,,
DPF1,NSGA2deap,3,22,26,0.8772933792432787,0.0009315862322356973,0.0015649786828329528,,
DPF1,NSGA2deap,3,22,27,0.8756018823614248,0.0014813748548632936,0.001468600113268221,,
DPF1,NSGA2deap,3,22,28,0.8763799280642375,0.0012191289351047101,0.0016034784305049247,,
DPF1,NSGA2deap,3,22,29,0.8770613668595608,0.0009908807688001936,0.0015108327132305442,,
DPF1,NSGA2deap,3,22,30,0.8770661084685911,0.0009975766320336162,0.0015626681665955003,,
DPF1,MOEAD,3,22,1,0.0,6.107651463463418,0.10789415983654306,,
DPF1,MOEAD,3,22,2,0.0,8.74133971712248,0.08887445175202908,,
DPF1,MOEAD,3,22,3,0.0,4.518572836104526,0.04344631814318671,,
DPF1,MOEAD,3,22,4,0.0,9.035204612429824,0.18143509198150334,,
DPF1,MOEAD,3,22,5,0.0,19.87869188664095,0.42990456269719285,,
DPF1,MOEAD,3,22,6,0.0,11.292512192019233,0.10791282834624145,,
DPF1,MOEAD,3,22,7,0.0,3.614737923963045,0.019989465005405983,,
DPF1,MOEAD,3,22,8,0.0,6.7857638459622445,0.07650202655209164,,
DPF1,MOEAD,3,22,9,0.0,12.651114453417637,0.20014796861648249,,
DPF1,MOEAD,3,22,10,0.0,5.458399305293276,0.05888626949514715,,
DPF1,MOEAD,3,22,11,0.0,16.26316780088715,0.17239091473613086,,
DPF1,MOEAD,3,22,12,0.0,7.6785686576222325,0.1133958043207862,,
DPF1,MOEAD,3,22,13,0.0,10.846245137168257,0.21999098640859993,,
DPF1,MOEAD,3,22,14,0.0,12.196231816721427,0.10426440239997857,,
DPF1,MOEAD,3,22,15,0.0,5.631423233103952,0.1981955718934873,,
DPF1,MOEAD,3,22,16,0.0,7.226905236540404,0.06072030808446932,,
DPF1,MOEAD,3,22,17,0.0,5.874247152407536,0.06027303007097508,,
DPF1,MOEAD,3,22,18,0.0,7.227687833179887,0.06810582667105755,,
DPF1,MOEAD,3,22,19,0.0,9.046782745235403,0.06924069531134483,,
DPF1,MOEAD,3,22,20,0.0,4.517582560946765,0.030356242931491976,,
DPF1,MOEAD,3,22,21,0.0,12.645784963082068,0.1232537246718809,,
DPF1,MOEAD,3,22,22,0.0,7.227096359652305,0.08206728230106648,,
DPF1,MOEAD,3,22,23,0.0,9.05220961038538,0.07837103150425133,,
DPF1,MOEAD,3,22,24,0.0,5.88180839101914,0.08152711383051726,,
DPF1,MOEAD,3,22,25,0.0,4.9694079979811905,0.06657765751833325,,
DPF1,MOEAD,3,22,26,0.0,6.328398406413075,0.03985816186169836,,
DPF1,MOEAD,3,22,27,0.0,9.033988094480147,0.1310887902445325,,
DPF1,MOEAD,3,22,28,0.0,5.872481124651794,0.04127288147599588,,
DPF1,MOEAD,3,22,29,0.0,5.420507982057297,0.14819629827871106,,
DPF1,MOEAD,3,22,30,0.0,6.333445300534376,0.09015142796542788,,
DPF1,MEAMT,3,22,1,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,2,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,3,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,4,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,5,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,6,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,7,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,8,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,9,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,10,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,11,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,12,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,13,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,14,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,15,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,16,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,17,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,18,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,19,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,20,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,21,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,22,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,23,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,24,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,25,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,26,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,27,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,28,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,29,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT,3,22,30,0.7896970277063438,0.033579488850358045,5.536836972441585,,
DPF1,MEAMT-ENXUTO,3,22,1,0.8627717576200362,0.005943136346432084,8.326172714618346,,
DPF1,MEAMT-ENXUTO,3,22,2,0.7349534306595579,0.0921295677976323,2.621078313112464,,
DPF1,MEAMT-ENXUTO,3,22,3,0.8484956226381017,0.011524751621585456,9.747447884887078,,
DPF1,MEAMT-ENXUTO,3,22,4,0.8589914868715915,0.007155849357499495,7.704087972758071,,
DPF1,MEAMT-ENXUTO,3,22,5,0.809865275298104,0.04012648562851258,6.295678632102899,,
DPF1,MEAMT-ENXUTO,3,22,6,0.7603313451423744,0.04193993052786206,9.343452046163932,,
DPF1,MEAMT-ENXUTO,3,22,7,0.8636309276324656,0.005814419290010273,12.232217536476734,,
DPF1,MEAMT-ENXUTO,3,22,8,0.8113589657956912,0.023895994590909547,13.25230320506012,,
DPF1,MEAMT-ENXUTO,3,22,9,0.8503751035055054,0.010909393767989073,1.3944247144720772,,
DPF1,MEAMT-ENXUTO,3,22,10,0.8561531287488737,0.007373532416998866,7.612541301133797,,
DPF1,MEAMT-ENXUTO,3,22,11,0.7976592979600516,0.031073683803063815,0.31511505540377244,,
DPF1,MEAMT-ENXUTO,3,22,12,0.8054191236432245,0.027488364973577758,4.6203935528588715,,
DPF1,MEAMT-ENXUTO,3,22,13,0.8504526748823109,0.01004062579676247,7.625729972755717,,
DPF1,MEAMT-ENXUTO,3,22,14,0.7472041483990394,0.05134975884683947,6.425109469090486,,
DPF1,MEAMT-ENXUTO,3,22,15,0.8461689293813395,0.01230131812410985,5.038066575604372,,
DPF1,MEAMT-ENXUTO,3,22,16,0.823748480192682,0.019148883013738276,3.0414429540412566,,
DPF1,MEAMT-ENXUTO,3,22,17,0.8643244837010974,0.005390664880346816,1.8574432359288986,,
DPF1,MEAMT-ENXUTO,3,22,18,0.8325819555366454,0.016503528882087223,3.240303174301954,,
DPF1,MEAMT-ENXUTO,3,22,19,0.8409046471591772,0.01630542145983108,1.796849098638332,,
DPF1,MEAMT-ENXUTO,3,22,20,0.8263749714786376,0.01768588775341111,19.171059906143363,,
DPF1,MEAMT-ENXUTO,3,22,21,0.8131042089927372,0.02373873000549119,22.840686627315662,,
DPF1,MEAMT-ENXUTO,3,22,22,0.7648371332124619,0.04231129912674852,16.860606846840263,,
DPF1,MEAMT-ENXUTO,3,22,23,0.7888635195162598,0.03264227652308156,0.2901660971067253,,
DPF1,MEAMT-ENXUTO,3,22,24,0.8008530756014194,0.02763120719455342,0.5737312441592864,,
DPF1,MEAMT-ENXUTO,3,22,25,0.7962598778425556,0.030275822314168928,16.03251972535813,,
DPF1,MEAMT-ENXUTO,3,22,26,0.8368882096259818,0.01697834333291864,2.162257794111925,,
DPF1,MEAMT-ENXUTO,3,22,27,0.8247420159634735,0.019287326718889757,0.9417181615787598,,
DPF1,MEAMT-ENXUTO,3,22,28,0.7778707374682654,0.037485632313049605,19.79293520056213,,
DPF1,MEAMT-ENXUTO,3,22,29,0.858473231667964,0.007095188717102003,10.635551472612732,,
DPF1,MEAMT-ENXUTO,3,22,30,0.8617550898192359,0.005691698267331406,6.04499159912194,,
DPF1,NSGA3,3,22,1,0.0,2.2616770155522246,0.15894132205732497,,
DPF1,NSGA3,3,22,2,0.0,1.8071141363890595,0.13290425735005434,,
DPF1,NSGA3,3,22,3,0.0,2.2587894219845372,0.15858525788263583,,
DPF1,NSGA3,3,22,4,0.0,1.8078174042396156,0.13124514385304215,,
DPF1,NSGA3,3,22,5,0.0,2.7209708942485187,0.18510866634921758,,
DPF1,NSGA3,3,22,6,0.0,2.303163531278197,0.23946964449431907,,
DPF1,NSGA3,3,22,7,0.0,0.9139873205090641,0.08004411565890707,,
DPF1,NSGA3,3,22,8,0.0,0.9104663665715149,0.06798805327868158,,
DPF1,NSGA3,3,22,9,0.0,1.3758358927628251,0.1413324203431261,,
DPF1,NSGA3,3,22,10,0.8583206114314177,0.007841594171054024,0.026500653559104505,,
DPF1,NSGA3,3,22,11,0.0,2.25921808313665,0.15859235884904044,,
DPF1,NSGA3,3,22,12,0.05125640392067139,0.4522023623869754,0.04518142924627357,,
DPF1,NSGA3,3,22,13,0.0,2.259394668171727,0.15931604331935628,,
DPF1,NSGA3,3,22,14,0.0,1.3556525666907515,0.10563308077481824,,
DPF1,NSGA3,3,22,15,0.0,0.9909724365122047,0.15937999986211618,,
DPF1,NSGA3,3,22,16,0.05097253566512086,0.4527792782701447,0.05282398733162198,,
DPF1,NSGA3,3,22,17,0.0,2.7111292661985713,0.18472517314149162,,
DPF1,NSGA3,3,22,18,0.0,4.072182030441197,0.26450271068090025,,
DPF1,NSGA3,3,22,19,0.0,1.829178988872929,0.13305830961104864,,
DPF1,NSGA3,3,22,20,0.0,1.3553510070235766,0.10542475520541944,,
DPF1,NSGA3,3,22,21,0.0,1.8080090161694404,0.13300047175508817,,
DPF1,NSGA3,3,22,22,0.0,1.8073268799899609,0.11380944501252818,,
DPF1,NSGA3,3,22,23,0.0,0.9060912682062588,0.0792143248418436,,
DPF1,NSGA3,3,22,24,0.05057508431113237,0.45345125116654783,0.04513757613956027,,
DPF1,NSGA3,3,22,25,0.0,1.355419643459943,0.10490454728088283,,
DPF1,NSGA3,3,22,26,0.0,1.3590711652236755,0.08679221726534747,,
DPF1,NSGA3,3,22,27,0.0,1.3570162661124474,0.10585147119594802,,
DPF1,NSGA3,3,22,28,0.0,1.361153156377492,0.10118370015847601,,
DPF1,NSGA3,3,22,29,0.0,1.3577348044470627,0.10539094932555229,,
DPF1,NSGA3,3,22,30,0.0,2.7147854706233767,0.18392481762370025,,
MochilaMultiobjetivo,NSGA2deap,7,50,1,0.9696426546180007,0.08711891924137596,0.14556038815763647,0.14,0.86
MochilaMultiobjetivo,NSGA2deap,7,50,2,1.0096887910230008,0.07912800376132069,0.1488183073145031,0.17333333333333334,0.8266666666666667
MochilaMultiobjetivo,NSGA2deap,7,50,3,0.9806918805750007,0.08750974960735869,0.1287432655053337,0.12,0.88
MochilaMultiobjetivo,NSGA2deap,7,50,4,1.0122026360820007,0.07378522545760245,0.14110061968791635,0.13666666666666666,0.8633333333333333
MochilaMultiobjetivo,NSGA2deap,7,50,5,0.9276088267710006,0.09423197162655274,0.16688385528121472,0.15333333333333332,0.8466666666666667
MochilaMultiobjetivo,NSGA2deap,7,50,6,1.0044077676820007,0.0787444604892038,0.14624184925544653,0.14333333333333334,0.8566666666666667
MochilaMultiobjetivo,NSGA2deap,7,50,7,0.9342929264240006,0.1034929839229382,0.12382925655601532,0.10666666666666667,0.8933333333333333
MochilaMultiobjetivo,NSGA2deap,7,50,8,1.015885711401001,0.07506929088582379,0.1360403442222798,0.13,0.87
MochilaMultiobjetivo,NSGA2deap,7,50,9,0.9769308565720007,0.07988751818674236,0.13360672361133935,0.11333333333333333,0.8866666666666667
MochilaMultiobjetivo,NSGA2deap,7,50,10,0.9936118749480007,0.07467126805880059,0.12881587901876418,0.12666666666666668,0.8733333333333333
MochilaMultiobjetivo,NSGA2deap,7,50,11,1.0051093058380007,0.07138797435006868,0.1371621283163494,0.16333333333333333,0.8366666666666667
MochilaMultiobjetivo,NSGA2deap,7,50,12,1.0043298189980006,0.07888070191716134,0.14866091010829116,0.24333333333333335,0.7566666666666666
MochilaMultiobjetivo,NSGA2deap,7,50,13,0.9874929032540006,0.08001276101503546,0.1412774984928659,0.16333333333333333,0.8366666666666667
MochilaMultiobjetivo,NSGA2deap,7,50,14,1.0001205900620007,0.0748375000998651,0.1430307272561194,0.12666666666666668,0.8733333333333333
MochilaMultiobjetivo,NSGA2deap,7,50,15,1.0081298173430007,0.06939750350589192,0.1356918687160212,0.13666666666666666,0.8633333333333333
MochilaMultiobjetivo,NSGA2deap,7,50,16,1.0121052002270008,0.07134579884249799,0.15598205028180284,0.19333333333333333,0.8066666666666666
MochilaMultiobjetivo,NSGA2deap,7,50,17,1.0178149413300006,0.07737084804474674,0.15125162398853265,0.12666666666666668,0.8733333333333333
MochilaMultiobjetivo,NSGA2deap,7,50,18,1.0260385274920008,0.05985210980995695,0.14025536134323788,0.18,0.8200000000000001
MochilaMultiobjetivo,NSGA2deap,7,50,19,0.9545011227510007,0.0832342282908087,0.12294288061019316,0.06666666666666667,0.9333333333333333
MochilaMultiobjetivo,NSGA2deap,7,50,20,1.0202703248760008,0.0750686146724064,0.1358475045946653,0.10333333333333333,0.8966666666666667
MochilaMultiobjetivo,NSGA2deap,7,50,21,1.0012313588090007,0.07802664537482536,0.14112410888561522,0.16333333333333333,0.8366666666666667
MochilaMultiobjetivo,NSGA2deap,7,50,22,0.9756641904570006,0.07316904387495836,0.16059980707977692,0.12333333333333334,0.8766666666666667
MochilaMultiobjetivo,NSGA2deap,7,50,23,0.9865575190460008,0.08348462673893277,0.13334873610231487,0.14333333333333334,0.8566666666666667
MochilaMultiobjetivo,NSGA2deap,7,50,24,0.9509934319710007,0.09870618215300549,0.15175945857724596,0.08666666666666667,0.9133333333333333
MochilaMultiobjetivo,NSGA2deap,7,50,25,0.9963011045460008,0.08203413188991948,0.14015115488268842,0.11,0.89
MochilaMultiobjetivo,NSGA2deap,7,50,26,0.9795031631440007,0.09159461081795234,0.15606743794542693,0.09666666666666666,0.9033333333333333
MochilaMultiobjetivo,NSGA2deap,7,50,27,0.9854077759570006,0.08151717375069151,0.1334277738970976,0.15,0.85
MochilaMultiobjetivo,NSGA2deap,7,50,28,0.9962426430330007,0.08399259348984883,0.14329827641227916,0.09,0.91
MochilaMultiobjetivo,NSGA2deap,7,50,29,0.9660570151540008,0.08954266813744034,0.13873884103752582,0.1,0.9
MochilaMultiobjetivo,NSGA2deap,7,50,30,0.9819000851770008,0.08260463571749593,0.14810850374175225,0.14333333333333334,0.8566666666666667
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,1,1.065577997451001,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,2,1.0590887695080007,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,3,1.0672928684990008,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,4,1.0608621020690008,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,5,1.0597903076640007,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,6,1.0599072306900008,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,7,1.0631810754180007,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,8,1.0652856898860008,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,9,1.065948253700001,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,10,1.0658313306740008,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,11,1.0671759454730008,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,12,1.0563995399100008,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,13,1.0662405612650008,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,14,1.0664159458040008,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,15,1.060335948452001,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,16,1.0655974846220007,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,17,1.0668641507370007,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,18,1.0661626125810006,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,19,1.0626744089720008,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,20,1.0656169717930009,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,21,1.0595759487830008,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,22,1.0608426148980008,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,23,1.0689882523760008,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,24,1.0674487658670007,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,25,1.0670200481050007,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,26,1.0610569737790008,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,27,1.0636487675220008,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,28,1.0640579981130007,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,29,1.0574128728020007,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,MEAMT-ENXUTO,7,50,30,1.068325688562001,0.062288556402828286,0.1274520788262679,0.167,0.833
MochilaMultiobjetivo,NSGA3,7,50,1,1.0705862003980007,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,2,1.0689492780340009,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,3,1.0727687635500007,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,4,1.0710538925020008,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,5,1.0762959415010007,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,6,1.0687738934950008,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,7,1.0715215846060009,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,8,1.0757892750550009,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,9,1.0658897921870008,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,10,1.0724959431560006,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,11,1.0679164579710008,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,12,1.0649154336370008,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,13,1.0709954309890009,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,14,1.0693585086250006,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,15,1.0726908148660006,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,16,1.0699820980970007,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,17,1.072788250721001,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,18,1.0692610727700007,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,19,1.0743667115720008,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,20,1.072417994472001,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
MochilaMultiobjetivo,NSGA3,7,50,21,1.0677215862610008,0.05528183253743463,0.083145365450755,0.4752475247524752,0.5247524752475248
